,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,lat,long,state,target
45375,35,2400,0,1113,3,1.0,0,0,0,0,0,0,0,0,42.2648,-71.118,19,0
45376,56,1175,0,1175,3,2.0,1,0,1,0,0,0,1,5,42.0384,-88.2606,14,1
45377,184,725,0,1082,3,2.0,0,0,1,0,0,0,4,0,32.2901,-106.754,32,1
45378,178,700,0,900,1,1.0,0,0,1,0,0,0,1,2,30.2453,-93.3873,18,1
45379,279,850,0,584,1,1.0,0,0,0,0,0,0,2,5,46.7391,-117.168,13,1
45380,395,750,0,680,1,1.0,0,0,1,0,0,0,3,5,42.2507,-71.7968,19,1
45381,53,1150,0,700,0,1.0,0,0,0,0,0,1,3,4,38.0266,-78.4805,45,1
45382,19,1000,0,960,2,2.0,0,0,1,0,0,1,5,6,35.0478,-118.174,4,1
45383,20,1800,6,1774,4,2.0,1,1,1,0,0,0,5,5,39.3365,-76.5411,20,0
45384,22,800,9,1060,2,1.0,1,1,1,0,0,0,5,5,42.3183,-85.1814,22,1
45385,387,950,0,1200,3,1.0,1,0,1,0,0,0,4,5,42.6223,-73.1172,19,1
45386,385,714,0,900,2,1.0,1,1,1,0,0,0,4,5,36.8831,-87.4842,17,1
45387,300,2055,0,900,2,2.0,1,1,0,0,0,0,5,2,33.1363,-117.15,4,0
45388,363,1295,6,1660,3,2.0,0,0,1,0,0,0,4,1,32.215,-110.776,3,0
45389,144,1339,0,986,1,1.0,1,1,1,0,0,0,5,0,32.2726,-80.9179,40,0
45390,190,699,0,600,1,1.0,1,1,1,0,0,0,5,5,38.0256,-84.5428,17,1
45391,249,2700,6,1716,2,2.0,1,1,1,0,0,1,5,2,29.2066,-82.2084,9,0
45392,137,1050,6,1734,5,2.5,1,1,1,0,0,0,0,0,41.9403,-72.9165,6,1
45393,119,1195,6,1316,3,2.0,1,1,0,0,0,0,4,1,36.8034,-119.721,4,1
45394,2,650,6,940,2,1.0,1,1,1,0,0,0,4,3,41.1017,-81.5088,35,1
45395,339,1000,0,1134,3,2.0,1,1,1,0,0,0,5,1,47.5876,-117.506,13,1
45396,0,2325,0,975,2,2.0,1,0,1,0,0,0,2,2,37.708,-122.141,4,0
45397,301,2300,6,2000,3,2.5,0,0,0,0,0,0,4,1,35.4815,-120.665,4,0
45398,80,1649,0,872,2,2.0,1,1,1,0,0,0,2,0,39.8672,-105.004,5,0
45399,33,1550,6,1627,3,2.0,0,0,0,0,1,0,4,1,43.6139,-116.551,13,0
45400,58,560,6,1085,2,1.0,1,1,1,0,0,0,0,0,39.338,-82.9895,35,1
45401,196,2095,0,700,1,1.0,1,1,1,0,0,0,5,3,34.189,-118.466,4,0
45402,56,1650,0,1350,2,1.0,1,0,1,0,0,0,1,6,41.936,-87.676,14,0
45403,154,1300,0,906,3,2.0,0,0,1,0,0,0,5,0,34.0662,-117.776,4,0
45404,376,994,0,1372,4,2.0,0,0,0,1,0,0,4,2,35.9553,-119.256,4,1
45405,70,1220,0,663,1,1.0,1,1,0,0,0,0,5,2,44.5616,-123.322,37,1
45406,280,1100,6,1250,3,1.5,0,0,1,0,0,0,4,3,41.5428,-90.5637,14,1
45407,42,1300,0,870,2,1.0,0,0,0,0,0,1,5,5,43.0904,-78.8962,34,0
45408,343,750,6,750,2,1.0,1,1,0,0,0,0,4,6,37.6859,-113.069,44,1
45409,52,1175,0,820,1,1.0,1,1,0,0,0,0,0,1,34.9151,-81.0129,27,1
45410,192,999,0,1117,2,2.0,1,0,0,0,0,0,5,5,40.8251,-96.6375,29,1
45411,137,1285,0,715,1,1.0,1,1,1,0,0,0,5,5,41.5945,-72.6983,6,0
45412,60,1300,6,2798,3,3.0,1,1,1,0,0,0,0,0,36.4942,-87.8787,42,0
45413,359,869,0,1220,2,2.0,1,1,1,0,0,0,1,0,41.708,-83.6434,35,1
45414,213,1025,0,650,1,1.0,1,1,0,0,0,0,2,2,37.3599,-120.568,4,1
45415,352,1700,6,2880,4,2.0,0,0,0,0,0,0,2,5,43.0175,-76.2524,34,0
45416,311,1917,0,649,0,1.0,1,1,0,1,0,0,5,1,47.6328,-122.326,47,0
45417,346,1050,0,950,2,1.0,1,1,1,0,0,0,5,5,38.5717,-90.4099,14,1
45418,185,1115,0,895,1,1.0,1,1,1,0,0,0,5,2,35.9728,-115.248,33,1
45419,293,2500,0,1080,2,2.0,1,1,0,0,0,0,5,0,38.5723,-121.488,4,0
45420,76,255,6,896,0,1.0,0,0,1,0,0,0,0,0,39.8432,-88.9861,14,1
45421,401,900,6,1300,4,2.0,1,1,1,1,0,0,1,1,32.7093,-114.491,3,1
45422,132,915,0,925,3,1.0,1,1,1,0,0,0,2,5,34.5259,-82.6584,40,1
45423,69,725,0,1000,2,1.0,1,1,1,0,0,0,5,5,27.9873,-98.0559,43,1
45424,400,1050,4,900,2,1.0,0,1,0,0,0,0,4,1,39.1279,-121.563,4,1
45425,234,1200,0,800,1,1.0,0,0,0,0,0,0,3,5,41.225,-73.2302,34,1
45426,386,650,0,700,1,1.0,0,0,1,0,0,0,3,5,39.6443,-77.7129,20,1
45427,339,1500,6,1636,3,2.0,1,1,1,1,0,0,5,1,47.6968,-117.404,13,0
45428,323,1800,0,700,1,1.0,1,1,1,0,0,0,5,1,26.1178,-80.1437,9,0
45429,197,1050,6,1334,3,1.0,1,1,1,0,0,0,4,5,38.1151,-85.8567,17,1
45430,257,1775,0,700,1,1.0,1,1,1,0,0,0,2,3,33.6494,-117.683,4,0
45431,139,1650,0,750,2,1.0,0,0,1,0,0,0,2,5,20.8514,-156.325,11,0
45432,21,1100,11,1650,2,2.0,1,0,0,0,0,0,4,2,30.4441,-91.1644,18,1
45433,338,1300,2,912,2,2.0,1,1,0,0,0,0,2,5,28.3023,-80.6096,9,0
45434,89,1125,0,1150,2,1.0,1,0,0,0,0,0,3,5,41.3524,-72.0961,6,1
45435,149,925,0,750,1,1.0,0,0,0,0,0,0,2,5,40.8823,-124.092,4,1
45436,201,995,0,1144,2,2.0,1,1,0,0,0,1,5,1,43.5592,-89.4805,48,1
45437,250,2050,0,1149,2,2.0,1,1,1,0,0,0,5,0,31.9141,-102.3,43,0
45438,224,690,0,800,2,1.0,1,1,0,0,0,0,5,6,39.6325,-79.9414,49,1
45439,105,929,0,725,1,1.0,1,1,1,0,0,0,5,5,35.0854,-79.0046,27,1
45440,72,1253,0,987,2,2.0,1,1,0,0,0,0,4,0,33.0974,-96.6595,43,0
45441,293,1919,0,1136,3,2.0,1,1,1,0,0,0,2,2,38.5147,-121.527,4,0
45442,222,2350,0,800,2,1.0,1,0,1,0,0,0,5,1,36.9786,-122.004,4,0
45443,230,1350,6,2000,3,1.5,0,0,0,0,0,1,5,5,43.6653,-71.7442,30,0
45444,139,2400,6,1476,4,1.5,0,0,0,0,0,0,4,2,21.3532,-157.927,11,0
45445,249,1400,6,1400,3,2.0,0,0,1,0,0,0,4,1,28.8639,-81.8998,9,0
45446,74,700,0,850,2,1.5,0,0,1,0,0,0,1,5,39.6651,-84.2401,35,1
45447,312,625,0,700,2,1.0,0,0,0,0,0,0,1,5,43.6258,-87.7964,48,1
45448,217,1675,6,2100,5,2.0,0,0,0,0,0,0,4,3,46.8279,-114.021,26,0
45449,53,1500,0,900,2,1.0,0,0,0,0,0,1,5,5,38.0774,-78.9035,45,0
45450,257,1695,0,900,2,1.0,0,0,1,0,0,0,2,3,33.8186,-117.973,4,0
45451,137,735,0,500,0,1.0,0,0,1,0,0,1,1,5,41.7648,-72.7087,6,1
45452,47,980,6,2438,3,3.0,1,1,1,1,0,1,5,0,40.4332,-74.4263,31,1
45453,302,0,0,1052,2,2.0,1,1,1,1,0,0,5,0,29.8901,-97.7066,43,1
45454,80,1565,0,747,1,1.0,1,1,1,0,0,0,5,0,39.6806,-104.77,5,0
45455,192,525,0,480,1,1.0,0,0,0,0,0,0,1,5,40.807,-96.6947,29,1
45456,59,675,0,850,1,1.0,1,1,0,0,0,0,1,1,39.1591,-84.445,35,1
45457,344,510,0,966,1,1.0,1,1,1,0,0,0,1,5,39.7893,-94.8043,24,1
45458,26,1345,0,766,1,1.0,1,1,0,0,0,0,5,2,44.0554,-121.261,37,0
45459,340,570,0,575,1,1.0,0,0,1,0,0,0,2,5,39.7949,-89.6592,14,1
45460,196,2676,0,1176,2,2.5,0,0,1,0,0,0,0,0,34.1802,-118.612,4,0
45461,287,1150,0,900,2,1.0,1,1,1,0,0,0,5,3,37.6109,-77.4748,45,1
45462,196,1340,0,989,2,2.0,1,1,1,0,0,0,0,0,34.6732,-118.125,4,0
45463,128,1125,0,1150,2,1.0,1,0,0,0,0,0,1,5,42.9705,-85.6559,22,1
45464,80,2270,6,1365,3,2.5,1,1,1,0,0,0,0,0,39.7102,-104.707,5,0
45465,36,1650,6,976,2,3.0,0,0,0,0,0,0,2,1,39.8302,-105.037,5,0
45466,82,1299,10,1568,4,2.0,0,0,1,0,0,0,5,5,42.4276,-83.6042,22,0
45467,0,1995,0,640,1,1.0,0,0,0,0,0,0,2,2,37.2565,-121.896,4,0
45468,59,1150,0,700,1,1.0,1,1,1,1,1,1,5,1,39.0713,-84.3758,35,1
45469,46,595,0,600,2,1.0,1,1,1,0,0,0,1,5,42.0536,-91.601,12,1
45470,354,939,0,1020,2,2.0,1,1,1,0,0,0,2,5,28.2004,-82.7427,9,1
45471,145,1075,0,980,2,2.0,1,1,1,1,0,0,4,2,42.8389,-86.1182,22,1
45472,346,550,0,1300,2,1.0,0,0,1,0,0,0,0,6,38.659,-90.2496,14,1
45473,66,745,0,1250,2,2.0,1,1,1,0,0,0,4,5,38.8967,-92.3411,24,1
45474,8,800,0,2520,4,3.0,1,1,1,0,0,1,5,1,61.6446,-149.043,0,1
45475,285,1435,0,955,2,2.0,0,0,1,0,0,0,0,0,39.5239,-119.857,4,0
45476,268,1062,0,916,2,2.0,0,0,1,0,0,0,0,0,33.466,-112.211,3,1
45477,139,1650,0,500,1,1.0,0,0,0,0,0,1,5,5,20.8966,-156.504,11,0
45478,327,1400,2,947,2,1.0,0,1,0,0,0,0,5,2,58.3891,-134.654,0,0
45479,199,325,0,340,0,1.0,0,0,0,0,0,0,3,5,36.9551,-79.3822,45,1
45480,31,850,0,298,1,1.0,0,0,1,1,0,0,2,5,39.1757,-86.5335,15,1
45481,307,950,4,760,2,1.0,1,1,0,0,0,0,2,5,27.4376,-82.5855,9,1
45482,226,429,0,676,1,1.0,1,1,1,1,0,0,4,5,40.4563,-85.363,15,1
45483,8,2000,11,1715,2,2.5,0,0,0,0,0,0,5,1,61.2219,-149.764,0,0
45484,130,600,6,788,2,1.0,1,1,1,1,0,0,4,1,44.8438,-87.3753,48,1
45485,274,1240,0,620,1,1.0,1,1,1,0,0,0,2,5,45.508,-122.681,37,0
45486,259,1420,0,1240,3,2.0,1,1,1,0,0,0,5,0,28.5598,-81.198,9,0
45487,363,1213,2,1085,3,2.0,1,1,1,0,0,0,0,0,32.4152,-111.154,3,1
45488,61,850,6,1000,3,2.0,1,1,1,0,0,0,5,3,41.4342,-81.8044,35,1
45489,388,1395,2,1134,3,2.0,0,0,1,0,0,0,0,4,40.4406,-109.547,5,0
45490,90,1200,6,1287,3,2.0,1,1,1,0,0,0,4,5,35.5336,-77.391,27,1
45491,270,2200,4,900,3,1.0,1,0,0,0,0,0,5,5,40.446,-79.9283,38,0
45492,186,1195,6,1100,3,1.0,0,1,1,1,0,0,5,2,38.9372,-95.2419,16,1
45493,237,1105,0,1365,3,2.0,0,0,0,0,0,0,5,3,48.192,-101.293,28,1
45494,257,1656,0,707,1,1.0,1,1,1,0,0,0,2,2,33.7896,-117.87,4,0
45495,81,665,0,850,2,1.0,1,1,1,0,0,0,1,5,41.5553,-93.5988,12,1
45496,61,1250,6,2400,3,1.5,1,1,0,0,0,0,5,3,41.3451,-82.0787,35,0
45497,26,1400,0,952,3,1.0,0,0,0,0,0,0,2,5,44.0621,-121.274,37,0
45498,147,2000,6,1952,3,1.0,1,1,0,0,0,0,4,0,29.8252,-95.4522,43,0
45499,81,855,0,735,1,1.0,1,1,1,0,0,0,5,5,41.673,-93.7387,12,1
45500,101,1500,2,1482,3,2.0,0,0,0,0,0,0,5,1,38.1071,-87.5256,15,0
45501,8,975,0,1100,2,1.0,1,1,1,0,0,0,1,5,61.179,-149.895,0,1
45502,53,1619,0,1304,2,2.0,1,1,0,1,0,0,5,1,38.0373,-78.4467,45,0
45503,47,1360,0,920,1,1.0,1,1,1,0,0,1,1,5,40.2957,-74.7592,31,0
45504,55,2400,6,2365,5,2.0,0,0,1,0,0,1,2,5,42.4439,-79.3309,34,0
45505,194,1075,6,936,2,1.0,0,0,1,0,0,0,0,4,41.71,-111.982,44,1
45506,381,1200,0,800,1,1.0,1,1,1,1,0,1,5,3,44.9644,-89.6413,48,1
45507,346,1450,9,1557,2,2.0,1,1,1,0,0,0,5,1,38.6316,-90.2018,14,0
45508,216,1364,0,760,1,1.0,1,0,1,0,0,0,5,0,44.8162,-93.2944,23,0
45509,257,2560,0,1033,3,2.0,1,1,1,0,0,0,5,2,33.4462,-117.629,4,0
45510,69,895,0,688,1,1.0,1,1,1,0,0,0,0,0,27.7391,-97.3679,43,1
45511,374,1350,0,472,0,1.0,1,1,0,1,0,0,1,1,44.4868,-73.2092,46,0
45512,274,1400,0,600,1,1.0,1,0,0,0,0,0,1,6,45.5278,-122.69,37,0
45513,18,1399,0,1090,2,2.0,1,1,1,0,0,0,4,5,30.456,-97.7342,43,0
45514,35,1500,0,600,1,1.0,1,1,0,0,0,0,1,5,42.4069,-71.1962,19,0
45515,33,1195,0,991,2,2.0,1,1,1,0,0,0,0,0,43.5905,-116.581,13,1
45516,124,775,0,800,2,1.0,1,0,0,0,0,0,4,5,43.2691,-73.5819,34,1
45517,323,1250,0,350,0,1.0,0,0,1,0,0,0,2,5,25.8198,-80.1337,9,0
45518,390,805,0,800,2,2.0,0,0,1,0,0,0,2,0,33.8561,-98.5642,43,1
45519,215,2055,2,1300,2,1.0,0,1,0,0,0,0,5,0,43.0482,-87.9049,48,0
45520,293,1900,6,1350,3,1.5,1,1,1,0,0,0,4,1,38.6273,-121.393,4,0
45521,381,775,4,1100,2,1.5,0,0,0,0,0,0,5,1,44.5212,-89.5588,48,1
45522,253,1650,6,2234,4,3.0,1,1,1,0,0,0,1,1,35.2126,-97.1681,36,0
45523,324,1645,0,652,1,1.0,1,0,1,0,0,0,1,6,39.887,-75.051,31,0
45524,43,675,0,600,0,1.0,0,0,0,0,0,1,3,6,46.3321,-113.294,26,1
45525,239,450,6,1204,2,2.0,1,1,0,0,0,0,4,0,34.9527,-88.9053,25,1
45526,229,1250,6,1000,3,1.0,0,0,1,0,0,0,4,0,36.2001,-86.7404,42,0
45527,78,1125,0,1125,2,2.0,1,1,0,0,0,0,4,2,28.7028,-100.482,43,1
45528,195,900,0,300,1,0.0,0,0,0,0,0,1,0,0,40.7728,-72.6834,34,1
45529,89,900,6,924,3,1.0,1,1,1,0,0,0,0,0,41.9602,-72.004,6,1
45530,215,1495,0,1400,2,1.0,1,0,0,0,0,0,5,5,42.9974,-87.8965,48,0
45531,114,1100,6,1430,3,2.0,1,1,1,0,0,0,4,1,35.0636,-94.2501,2,1
45532,287,372,6,1064,3,1.0,1,1,1,0,0,0,0,0,37.4373,-77.4788,45,1
45533,244,600,0,1000,3,1.0,0,0,1,0,0,0,4,6,40.074,-80.7314,35,1
45534,281,1425,6,1848,4,2.5,0,0,0,0,0,0,4,1,35.7593,-78.5731,27,0
45535,395,800,0,700,1,1.0,0,0,0,0,0,0,2,5,42.5278,-71.7654,19,1
45536,311,1496,0,1180,2,2.0,1,1,1,0,0,0,5,2,47.0397,-122.949,47,0
45537,108,525,0,500,1,1.0,1,1,1,0,0,0,3,5,42.9907,-83.6452,22,1
45538,94,860,0,576,1,1.0,1,1,1,0,0,0,4,5,38.3479,-75.5899,20,1
45539,201,1750,11,2000,4,2.5,0,0,1,0,0,0,2,1,43.2156,-89.3376,48,0
45540,257,1985,0,950,2,2.0,1,1,1,0,0,0,2,2,33.8466,-117.857,4,0
45541,389,900,10,1344,4,2.0,1,1,1,0,0,0,0,5,37.6226,-97.3285,16,1
45542,70,940,0,488,1,1.0,1,1,0,0,0,0,2,2,44.593,-123.301,37,1
45543,139,1375,0,467,1,1.0,0,0,0,0,0,0,5,5,21.3037,-157.846,11,0
45544,53,1400,6,2000,2,2.0,1,1,1,0,0,0,2,0,38.0132,-78.0347,45,0
45545,70,1275,11,1222,5,2.5,1,1,1,0,0,0,0,0,44.3783,-123.612,37,0
45546,80,1778,11,1166,3,1.5,1,1,1,1,0,0,5,0,39.8471,-105.053,5,0
45547,137,975,0,1100,2,1.0,0,0,1,0,0,0,4,5,41.6581,-72.7803,6,1
45548,257,2195,0,880,2,2.0,1,1,0,0,0,0,5,1,33.6656,-117.894,4,0
45549,80,1261,0,812,1,1.0,1,1,1,0,0,0,5,0,39.5171,-104.765,5,0
45550,346,925,5,1300,3,1.5,1,1,1,0,0,0,4,1,38.6626,-90.3191,14,1
45551,228,1400,6,1700,3,2.0,0,0,1,0,0,0,4,5,33.7218,-78.9638,40,0
45552,270,905,0,662,1,1.0,0,0,1,0,0,0,0,0,40.4384,-79.7811,38,1
45553,33,1495,11,1800,3,2.5,0,1,0,0,0,0,4,1,43.6758,-116.309,13,0
45554,369,750,10,1050,2,2.0,0,0,0,0,0,0,4,5,32.2611,-95.38,43,1
45555,108,799,10,1056,3,2.0,1,1,1,0,0,0,5,5,42.9757,-83.6259,22,1
45556,234,2100,6,800,1,1.0,1,0,0,0,0,1,3,6,40.684,-73.9557,34,0
45557,107,1750,6,1800,3,2.0,1,1,1,0,0,1,5,5,35.1961,-111.771,3,0
45558,139,1850,0,778,2,2.0,0,0,1,0,0,0,5,2,21.3904,-157.949,11,0
45559,11,825,6,1100,2,1.0,0,0,0,0,0,0,4,5,44.175,-88.4574,48,1
45560,229,1875,0,1212,2,2.0,1,1,1,0,0,0,5,5,35.9336,-86.8621,42,0
45561,243,1349,10,1556,3,2.0,0,0,1,0,0,0,2,5,44.7195,-85.61,22,0
45562,21,1400,6,1825,3,2.0,1,1,0,0,0,0,4,1,30.4754,-90.4283,18,0
45563,374,1000,6,1274,3,1.0,1,1,1,1,0,0,0,0,44.9393,-72.2065,46,1
45564,235,1385,0,1036,2,2.0,0,0,1,0,0,0,0,0,36.8638,-76.2867,45,0
45565,173,709,11,960,2,1.5,1,1,1,0,0,0,4,0,40.4655,-86.0987,15,1
45566,293,560,6,640,2,1.0,0,0,1,0,0,0,0,0,38.5816,-121.494,4,1
45567,105,980,11,1181,2,2.5,1,1,1,0,0,0,4,5,35.1662,-78.8666,27,1
45568,267,1675,0,816,1,1.0,1,1,1,0,0,0,0,0,40.0377,-75.5087,38,0
45569,239,990,6,1400,3,3.5,0,0,1,0,0,0,5,2,33.4417,-88.8288,25,1
45570,69,395,0,590,2,1.0,0,0,0,1,0,1,2,0,27.5303,-97.8847,43,1
45571,281,1254,0,1053,2,2.0,1,1,1,0,0,0,4,5,35.801,-78.4837,27,0
45572,167,1250,11,1761,5,2.0,1,1,1,0,0,0,0,0,46.0843,-119.09,47,0
45573,42,750,0,700,2,1.0,0,0,1,0,0,0,1,5,43.0955,-79.0414,34,1
45574,7,725,0,775,2,1.0,0,0,0,0,0,0,5,1,42.0324,-93.6797,12,1
45575,300,1663,0,800,1,1.0,1,0,0,0,0,0,2,0,32.8036,-117.026,4,0
45576,302,795,0,640,1,1.0,1,1,1,0,0,0,5,5,29.8847,-97.9464,43,1
45577,125,1200,6,625,1,1.0,0,1,0,0,0,0,0,5,38.9039,-121.059,4,1
45578,311,2450,6,1337,2,2.0,0,0,0,0,0,0,5,1,47.7198,-122.025,47,0
45579,347,630,0,1266,1,1.0,1,1,1,0,0,1,5,2,40.8238,-77.893,38,1
45580,80,2408,0,1353,2,2.0,1,1,1,0,0,0,0,0,39.5806,-104.984,5,0
45581,139,1350,3,400,1,1.0,0,0,0,0,0,0,2,2,21.2761,-157.815,11,0
45582,172,1350,6,1475,3,1.0,1,1,0,0,0,0,0,0,36.0197,-83.8894,42,0
45583,362,895,10,1216,3,2.0,0,0,0,0,0,0,4,5,35.9544,-83.2027,42,1
45584,283,1350,0,1216,2,1.5,0,1,0,0,0,0,5,3,40.3374,-75.9464,38,0
45585,289,950,0,1000,2,1.0,0,0,0,0,0,0,1,5,43.1489,-77.5775,34,1
45586,285,1148,0,1143,3,2.0,1,1,0,0,0,0,5,2,39.4023,-119.743,33,1
45587,90,1055,0,1450,3,2.0,1,1,1,0,0,0,4,0,35.7493,-77.965,27,1
45588,270,790,0,650,1,1.0,0,0,0,0,0,0,2,5,40.4316,-79.7739,38,1
45589,23,500,6,620,3,1.0,0,0,1,0,0,0,0,0,30.0688,-94.1039,43,1
45590,253,1069,6,1578,3,2.0,1,1,1,0,0,0,4,1,35.4056,-97.7201,36,1
45591,0,2400,0,1050,2,1.5,0,0,1,0,0,0,2,2,37.6334,-122.096,4,0
45592,280,899,0,1120,3,2.0,1,1,1,1,0,0,5,5,41.5118,-90.4321,14,1
45593,381,650,4,1100,2,1.0,1,1,1,0,0,0,4,3,44.9616,-89.6422,48,1
45594,216,1120,0,750,1,1.0,0,0,1,0,0,0,1,5,44.8358,-93.2778,23,1
45595,378,1750,0,1600,1,1.0,0,0,0,0,0,0,5,6,38.8954,-77.1633,7,0
45596,3,1150,0,1050,1,1.0,1,1,1,0,0,0,5,0,42.6689,-73.7843,34,1
45597,340,825,0,1098,1,1.5,1,1,1,0,0,0,5,5,37.1934,-93.3149,24,1
45598,198,645,0,825,2,1.5,1,1,1,0,0,0,0,0,33.5469,-101.91,43,1
45599,283,1495,6,1700,5,2.0,1,1,0,0,0,0,4,5,40.3277,-75.8685,38,0
45600,353,800,0,700,1,1.0,0,0,0,0,0,0,1,5,30.4414,-84.2717,9,1
45601,171,1125,6,1145,3,2.0,0,0,0,0,0,0,4,5,42.2178,-121.725,37,1
45602,187,299,0,960,2,2.0,1,1,1,0,0,0,2,2,35.3863,-99.397,36,1
45603,215,1975,0,1134,2,2.0,1,1,0,1,0,0,5,1,43.0465,-87.9908,48,0
45604,274,1250,4,850,2,1.0,0,0,0,0,0,0,2,0,45.5538,-122.565,37,0
45605,216,1615,0,1175,2,2.0,0,0,1,0,0,0,0,0,44.753,-93.2827,23,0
45606,394,850,2,1112,5,2.0,1,1,1,0,0,0,0,0,36.244,-80.6368,27,1
45607,228,595,10,1100,2,2.0,0,0,0,0,0,0,5,5,34.0296,-78.7471,40,1
45608,17,700,6,1395,2,1.0,1,1,1,0,0,0,5,1,33.4696,-82.0204,10,1
45609,180,550,10,1200,2,1.0,0,0,0,0,0,1,5,2,28.0496,-82.0069,9,1
45610,230,1450,0,1500,3,1.0,0,0,0,0,0,0,1,5,42.998,-71.4507,30,0
45611,300,2466,0,1040,3,2.0,1,1,0,0,0,0,5,2,32.9588,-117.036,4,0
45612,270,1200,0,900,2,1.0,1,0,1,0,0,0,0,0,40.4616,-79.9312,38,1
45613,120,1290,6,2113,3,2.0,1,1,1,0,0,0,0,1,26.5853,-81.649,9,0
45614,154,1332,0,720,1,1.0,1,1,1,0,0,0,0,0,33.9806,-117.335,4,0
45615,15,1935,5,1046,2,2.0,1,1,1,1,1,0,5,1,33.7217,-84.3339,10,0
45616,230,1119,0,644,1,1.0,1,0,1,0,0,0,1,5,42.9954,-71.458,30,1
45617,59,900,5,800,1,1.0,0,0,0,0,0,0,4,1,39.0569,-84.382,35,1
45618,268,1270,0,1004,2,2.0,1,1,1,0,0,0,5,0,33.6652,-112.218,3,0
45619,352,750,0,880,2,1.0,0,0,1,0,0,0,2,5,43.05,-76.5712,34,1
45620,128,1050,4,1075,4,1.5,1,0,1,0,0,0,0,5,42.8988,-85.6883,22,1
45621,3,1739,0,1282,3,2.0,1,1,1,1,0,0,0,0,42.842,-73.7392,34,0
45622,0,1525,0,625,1,1.0,1,0,0,0,0,0,2,0,38.3345,-122.706,4,0
45623,61,1200,11,1800,4,2.0,1,1,0,0,0,0,1,3,41.5151,-81.579,35,1
45624,47,1400,0,750,1,1.0,0,0,0,0,0,0,3,5,40.4775,-74.6272,31,0
45625,292,1025,11,1850,3,1.5,1,1,1,0,0,0,0,0,33.3038,-104.432,32,1
45626,12,1432,0,1168,1,1.0,1,1,1,1,1,0,4,0,35.4866,-82.5293,27,0
45627,8,745,0,593,1,1.0,1,1,0,1,0,0,5,5,61.2094,-149.734,0,1
45628,388,1300,0,700,1,1.0,0,0,0,0,0,1,5,6,39.0735,-108.556,5,0
45629,283,875,0,800,1,1.0,0,0,1,0,0,0,2,5,40.3119,-75.6529,38,1
45630,228,925,2,750,1,1.5,0,0,0,0,0,0,5,5,33.7384,-78.8595,40,1
45631,287,1190,6,1075,4,1.5,0,0,1,0,0,0,0,0,37.2876,-77.295,45,1
45632,52,1400,6,1250,4,2.0,1,1,0,0,0,0,5,5,35.2601,-80.8046,27,0
45633,8,1040,0,850,2,1.0,1,1,0,0,0,0,2,0,61.1823,-149.868,0,1
45634,80,925,0,1100,3,1.0,0,0,1,0,0,0,0,0,39.7683,-105.049,5,1
45635,65,795,0,1280,2,2.0,1,1,1,0,0,0,4,5,34.0322,-80.9479,40,1
45636,3,1055,0,775,1,1.0,1,1,1,0,0,0,5,5,42.8094,-73.7957,34,1
45637,15,887,0,657,1,1.0,1,1,1,0,0,0,4,0,33.7083,-84.1458,10,1
45638,167,1110,0,958,2,1.0,1,1,1,0,0,0,5,2,46.2669,-119.305,47,1
45639,201,1650,0,1000,2,1.0,1,0,1,0,0,0,1,5,43.0906,-89.3722,48,0
45640,151,700,6,1900,3,2.0,1,1,1,0,0,0,5,5,34.5896,-86.9887,1,1
45641,155,2600,6,2800,4,3.0,1,1,1,0,0,0,5,1,41.6692,-91.5536,12,0
45642,63,1200,0,910,1,1.0,1,1,1,0,0,0,5,6,30.6194,-96.3504,43,1
45643,172,1795,2,850,1,1.0,1,1,0,1,0,1,5,1,35.9518,-83.9197,42,0
45644,257,2065,0,850,2,1.5,1,1,1,0,0,0,2,3,33.8181,-117.851,4,0
45645,77,925,6,1524,5,2.5,1,1,1,0,0,0,0,0,32.0161,-94.7144,43,1
45646,18,1795,6,1939,3,3.0,1,1,1,0,0,0,4,0,30.175,-97.8141,43,0
45647,216,1107,0,825,1,1.0,1,1,1,0,0,0,1,3,44.7847,-93.2481,23,1
45648,353,875,0,1281,3,2.0,1,1,1,0,0,0,4,5,30.4402,-84.2411,9,1
45649,354,798,6,800,1,1.0,1,1,1,0,0,0,0,5,27.9475,-82.4584,9,1
45650,392,1339,0,75,3,3.0,1,1,0,1,0,1,5,5,34.2475,-77.884,27,0
45651,268,1200,2,1000,2,1.5,0,0,0,1,0,0,5,2,33.5164,-112.115,3,1
45652,289,1600,6,1680,4,2.0,0,0,1,0,0,0,5,1,42.1357,-77.1259,34,0
45653,285,1349,0,911,1,1.0,1,1,1,0,0,0,5,2,39.5187,-119.891,4,0
45654,307,1425,0,1016,2,2.0,0,0,0,1,0,1,2,2,27.2527,-82.5296,9,0
45655,215,985,0,875,2,1.0,0,0,0,0,0,0,2,3,42.982,-87.8785,48,1
45656,63,1209,0,983,2,2.0,1,1,1,1,0,0,5,1,30.5648,-96.2748,43,1
45657,177,2580,0,1000,6,2.0,0,0,0,0,0,0,5,5,40.4308,-86.9103,15,0
45658,53,1100,0,771,2,1.0,1,0,0,0,0,0,2,5,38.0287,-78.509,45,1
45659,257,1730,0,490,0,1.0,1,1,0,0,0,0,2,2,33.7429,-117.774,4,0
45660,85,2245,6,2700,5,2.0,1,1,1,0,0,0,5,3,46.8057,-92.0832,23,0
